client_id,total_web_requests,unique_sessions,web_visit_count,demo_request_count,ai_assistant_request_count,promotional_event_count,contract_confirmation_count,proposal_download_count,high_intent_hits,web_error_count,avg_response_time_ms,first_web_event,last_web_event,top_page
CL10234,8,8,8,0,0,0,0,0,0,0,432.1,2025-01-05 16:52:35,2025-06-30 00:30:38,/
CL10235,7,7,7,0,1,0,0,0,1,0,281.9,2025-01-03 17:21:07,2025-05-26 09:32:40,/pricing
CL10236,10,10,10,0,0,1,0,0,1,1,337.1,2025-01-11 01:23:56,2025-06-14 01:48:44,/pricing
CL10237,5,5,5,1,0,0,0,0,1,0,383.0,2025-01-03 07:02:56,2025-05-05 09:13:03,/
CL10238,17,17,17,1,0,0,0,0,1,0,404.2,2025-01-28 17:23:20,2025-06-30 17:34:21,/services
CL10239,15,15,15,3,4,0,0,1,8,0,430.6,2025-01-01 11:07:31,2025-06-19 20:02:34,/ai-assistant
CL10240,5,5,5,1,0,1,0,0,2,0,492.2,2025-04-09 07:45:18,2025-06-19 19:38:49,/
CL10241,12,12,12,2,0,0,0,1,3,0,546.0,2025-01-05 22:04:14,2025-06-03 19:13:50,/
CL10242,8,8,8,0,0,0,0,0,0,1,689.5,2025-01-09 14:55:09,2025-06-28 01:23:04,/
CL10243,11,11,11,2,2,0,0,1,5,0,451.6,2025-01-01 13:48:25,2025-06-01 15:36:27,/pricing
CL10244,5,5,5,1,0,0,0,0,1,0,583.0,2025-03-07 23:29:30,2025-06-17 09:09:42,/services
CL10245,11,11,11,0,1,1,0,0,2,1,507.3,2025-01-12 18:10:50,2025-06-24 10:20:44,/
CL10246,8,8,8,0,0,0,0,0,0,1,422.8,2025-01-10 14:32:11,2025-06-07 17:08:34,/
CL10247,8,8,8,2,0,0,0,1,3,1,825.5,2025-02-02 01:17:19,2025-06-29 05:29:55,/services
CL10248,8,8,8,1,1,0,0,1,3,1,436.2,2025-02-03 15:03:12,2025-06-30 03:40:47,/services
CL10249,8,8,8,2,2,0,0,0,4,0,475.9,2025-01-22 10:09:19,2025-06-03 12:47:48,/ai-assistant
CL10250,15,15,15,2,0,2,0,0,4,1,372.5,2025-01-04 03:07:40,2025-05-31 15:43:59,/
CL10251,10,10,10,0,0,0,0,2,2,0,392.8,2025-02-09 14:14:54,2025-06-23 01:08:09,/services
CL10252,9,9,9,0,1,0,0,0,1,2,473.1,2025-01-04 03:22:08,2025-06-26 18:08:20,/services
CL10253,11,11,11,1,0,1,0,0,2,0,607.1,2025-01-09 10:11:18,2025-06-20 08:31:14,/
CL10254,10,10,10,0,0,0,0,0,0,1,455.8,2025-01-05 08:56:56,2025-06-21 01:19:20,/case-studies
CL10255,16,16,16,3,0,0,0,1,4,0,460.4,2025-01-11 02:24:31,2025-06-06 23:30:18,/contact
CL10256,6,6,6,0,0,1,0,0,1,0,538.2,2025-01-03 22:12:11,2025-06-26 05:06:10,/
CL10257,12,12,12,3,1,0,0,0,4,0,400.9,2025-01-16 12:19:02,2025-05-23 00:56:36,/
CL10258,8,8,8,0,0,1,0,0,1,1,515.6,2025-01-10 17:23:11,2025-05-10 13:47:42,/services
CL10259,9,9,9,2,1,0,0,2,5,0,505.1,2025-02-03 05:19:10,2025-06-24 07:10:05,/proposal/download
CL10260,5,5,5,1,0,0,0,0,1,0,491.8,2025-01-17 11:57:18,2025-06-23 09:34:11,/contact
CL10261,7,7,7,0,1,1,0,0,2,1,634.1,2025-01-21 07:54:15,2025-03-23 06:09:01,/
CL10262,9,9,9,0,0,0,0,0,0,0,514.6,2025-01-08 14:32:04,2025-06-30 00:26:03,/
CL10263,8,8,8,1,1,0,0,0,2,0,284.4,2025-02-16 04:13:17,2025-06-16 09:44:08,/services
CL10264,11,11,11,1,0,0,0,1,2,0,573.9,2025-01-02 15:26:45,2025-06-07 16:55:23,/services
CL10265,13,13,13,0,3,1,0,0,4,2,463.5,2025-01-03 13:08:09,2025-05-24 05:04:20,/ai-assistant
CL10266,15,15,15,2,0,1,2,2,7,0,531.3,2025-01-05 05:50:33,2025-06-17 15:06:02,/
CL10267,10,10,10,1,0,0,0,1,2,0,613.5,2025-03-06 05:45:55,2025-06-29 13:36:42,/contact
CL10268,4,4,4,1,1,0,0,0,2,0,511.0,2025-01-02 12:46:33,2025-04-17 14:31:35,/ai-assistant
CL10269,11,11,11,2,2,1,0,0,5,1,602.6,2025-01-17 18:32:23,2025-06-22 01:36:03,/services
CL10270,12,12,12,0,0,0,0,0,0,1,490.1,2025-01-02 04:32:41,2025-06-28 09:05:53,/services
CL10271,6,6,6,0,0,1,0,0,1,2,557.5,2025-02-15 17:40:15,2025-06-21 20:49:21,/services
CL10272,5,5,5,0,0,0,0,0,0,0,528.0,2025-03-19 05:04:07,2025-06-18 11:17:45,/pricing
CL10273,9,9,9,2,2,0,0,0,4,1,504.0,2025-01-03 16:54:13,2025-05-28 04:01:40,/services
CL10274,12,12,12,1,2,0,1,0,4,2,668.0,2025-01-03 02:33:39,2025-06-06 17:06:54,/case-studies
CL10275,8,8,8,1,1,0,1,1,4,0,558.8,2025-03-16 05:35:47,2025-05-07 13:16:21,/pricing
CL10276,9,9,9,0,1,0,0,0,1,0,569.6,2025-01-10 01:39:41,2025-06-30 10:09:24,/pricing
CL10277,3,3,3,0,0,0,0,0,0,0,467.0,2025-02-21 14:50:12,2025-05-10 09:23:44,/case-studies
CL10278,12,12,12,0,0,0,0,0,0,2,475.8,2025-01-13 02:38:35,2025-06-14 03:23:25,/services
CL10279,9,9,9,2,1,0,0,0,3,0,489.3,2025-01-08 21:33:58,2025-06-29 04:19:37,/pricing
CL10280,8,8,8,3,0,0,0,1,4,1,569.8,2025-02-08 00:39:48,2025-06-11 20:58:25,/schedule-demo
CL10281,10,10,10,0,1,0,0,0,1,3,648.0,2025-01-10 18:11:19,2025-06-05 04:49:36,/services
CL10282,7,7,7,1,0,0,0,0,1,2,585.3,2025-01-20 06:43:15,2025-06-17 14:22:37,/services
CL10283,13,13,13,0,0,0,0,0,0,1,457.8,2025-01-16 06:45:26,2025-06-28 21:12:47,/services
CL10284,6,6,6,0,1,0,0,0,1,0,534.7,2025-01-11 19:32:31,2025-06-13 04:39:39,/services
CL10285,5,5,5,0,1,0,0,0,1,0,399.6,2025-01-22 09:23:22,2025-04-29 20:48:17,/services
CL10286,9,9,9,0,1,0,0,0,1,0,408.0,2025-03-10 09:07:31,2025-06-20 01:15:07,/
CL10287,7,7,7,0,1,1,0,0,2,1,455.1,2025-01-05 02:04:19,2025-06-20 06:41:01,/
CL10288,8,8,8,0,0,0,2,1,3,0,404.0,2025-01-18 22:06:32,2025-05-21 16:11:36,/
CL10289,15,15,15,3,1,0,0,0,4,0,409.5,2025-01-05 10:08:01,2025-06-27 03:40:35,/services
CL10290,7,7,7,0,0,0,0,0,0,0,487.1,2025-03-23 08:25:03,2025-06-23 04:26:10,/
CL10291,10,10,10,2,0,0,0,1,3,0,420.5,2025-01-07 02:32:36,2025-06-27 12:17:25,/
CL10292,7,7,7,1,1,0,0,1,3,0,567.6,2025-01-14 19:04:58,2025-06-27 14:57:05,/services
CL10293,12,12,12,0,2,1,0,0,3,0,435.2,2025-01-13 16:38:12,2025-06-05 20:59:10,/
CL10294,10,10,10,0,0,0,0,0,0,2,526.9,2025-01-21 02:02:02,2025-06-30 06:12:34,/pricing
CL10295,7,7,7,0,1,0,0,0,1,0,726.1,2025-01-01 16:34:14,2025-05-26 09:03:10,/services
CL10296,13,13,13,0,3,0,0,0,3,1,522.6,2025-01-04 07:24:31,2025-06-12 00:12:39,/services
CL10297,12,12,12,2,3,0,0,0,5,0,381.5,2025-02-05 12:33:50,2025-06-10 16:58:52,/pricing
CL10298,7,7,7,0,1,0,0,0,1,0,580.4,2025-01-14 20:21:16,2025-06-11 14:41:11,/services
CL10299,10,10,10,1,0,1,0,0,2,0,463.9,2025-01-15 18:14:05,2025-06-21 20:20:21,/services
CL10300,5,5,5,0,0,0,0,0,0,0,486.6,2025-02-05 05:21:00,2025-06-16 23:13:02,/
CL10301,12,12,12,0,1,2,0,0,3,0,494.2,2025-02-07 03:23:54,2025-06-23 04:13:44,/
CL10302,7,7,7,0,0,0,0,0,0,0,511.7,2025-01-23 01:08:08,2025-06-14 17:34:31,/
CL10303,9,9,9,0,2,0,0,1,3,0,529.9,2025-01-22 05:15:42,2025-06-30 09:19:46,/
CL10304,11,11,11,1,1,0,1,3,6,0,570.2,2025-01-18 15:38:37,2025-06-29 03:56:53,/proposal/download
CL10305,7,7,7,0,0,1,0,0,1,0,485.9,2025-01-03 23:48:08,2025-06-29 05:37:05,/
CL10306,8,8,8,0,0,0,0,0,0,0,520.2,2025-01-13 20:41:37,2025-06-18 00:59:30,/services
CL10307,5,5,5,0,1,0,0,0,1,1,420.6,2025-01-13 00:27:11,2025-06-17 12:42:57,/pricing
CL10308,18,18,18,5,1,1,0,0,7,0,463.9,2025-01-16 01:23:45,2025-06-28 11:04:59,/
CL10309,15,15,15,0,0,1,0,0,1,0,499.2,2025-01-08 16:02:33,2025-06-12 04:08:13,/
CL10310,8,8,8,0,1,1,0,0,2,1,475.6,2025-01-11 04:52:47,2025-05-27 20:14:19,/services
CL10311,13,13,13,2,1,0,0,0,3,2,634.9,2025-01-03 19:01:28,2025-06-13 02:07:09,/
CL10312,11,11,11,0,3,0,0,0,3,0,542.0,2025-01-01 13:35:30,2025-06-13 22:30:49,/services
CL10313,8,8,8,1,0,2,1,1,5,0,439.1,2025-01-31 06:05:55,2025-06-23 20:16:42,/events/webinar
CL10314,8,8,8,1,1,0,0,0,2,0,378.8,2025-01-05 19:58:15,2025-04-28 16:01:16,/
CL10315,9,9,9,1,2,0,0,0,3,0,519.4,2025-02-20 21:27:12,2025-06-17 05:12:03,/ai-assistant
CL10316,10,10,10,0,1,0,0,0,1,1,559.8,2025-02-10 18:03:47,2025-05-17 18:49:21,/case-studies
CL10317,5,5,5,2,1,0,0,0,3,3,746.2,2025-01-29 14:13:30,2025-06-23 17:35:11,/pricing
CL10318,10,10,10,0,0,0,0,0,0,0,561.3,2025-02-01 04:42:14,2025-06-29 16:03:32,/
CL10319,12,12,12,1,2,0,0,1,4,0,362.6,2025-01-13 01:42:30,2025-06-01 07:05:38,/services
CL10320,8,8,8,0,1,1,0,0,2,1,723.5,2025-01-04 01:11:11,2025-06-14 23:31:21,/
CL10321,13,13,13,2,1,0,0,0,3,0,507.9,2025-01-03 05:40:07,2025-06-03 09:18:17,/
CL10322,7,7,7,1,0,0,0,2,3,1,769.0,2025-01-08 10:47:30,2025-06-17 22:28:47,/
CL10323,5,5,5,2,2,0,0,0,4,1,890.0,2025-01-19 04:12:49,2025-03-22 16:29:40,/ai-assistant
CL10324,7,7,7,0,0,0,0,1,1,0,422.0,2025-01-30 00:26:21,2025-06-04 00:30:58,/services
CL10325,5,5,5,0,1,0,0,0,1,0,452.6,2025-01-26 21:41:24,2025-05-03 10:55:23,/
CL10326,13,13,13,0,2,1,0,0,3,0,588.3,2025-01-22 09:33:45,2025-06-17 18:52:20,/
CL10327,9,9,9,2,1,0,0,0,3,1,528.6,2025-01-03 21:12:35,2025-06-16 08:35:01,/
CL10328,7,7,7,0,0,0,1,1,2,1,468.7,2025-02-26 00:22:51,2025-06-20 09:44:55,/pricing
CL10329,8,8,8,1,1,0,0,1,3,0,343.8,2025-01-23 02:36:51,2025-05-13 16:02:32,/
CL10330,12,12,12,2,0,1,0,0,3,1,519.9,2025-01-15 17:28:02,2025-06-21 10:19:05,/
CL10331,9,9,9,0,1,0,0,0,1,0,477.7,2025-01-25 10:08:37,2025-06-17 08:17:36,/
CL10332,11,11,11,2,2,0,0,1,5,0,432.1,2025-01-05 10:32:45,2025-06-23 12:21:19,/services
CL10333,7,7,7,1,0,0,0,0,1,0,619.9,2025-01-15 16:25:07,2025-06-24 07:32:47,/
CL10334,11,11,11,2,1,0,0,0,3,0,425.8,2025-02-06 07:08:08,2025-06-28 10:17:03,/services
CL10335,9,9,9,1,1,0,0,0,2,0,354.8,2025-01-09 03:36:28,2025-05-30 02:12:57,/
CL10336,12,12,12,2,1,0,0,0,3,0,540.8,2025-01-08 09:18:33,2025-06-30 04:23:00,/
CL10337,12,12,12,0,1,0,0,0,1,0,561.8,2025-01-14 21:59:02,2025-06-24 23:55:11,/
CL10338,7,7,7,1,0,0,0,0,1,1,963.3,2025-01-09 11:31:37,2025-06-18 01:42:03,/
CL10339,5,5,5,0,1,0,0,0,1,0,408.4,2025-02-19 15:23:06,2025-06-17 06:31:56,/services
CL10340,11,11,11,3,0,0,0,0,3,2,454.5,2025-02-19 21:37:41,2025-06-27 07:23:07,/
CL10341,10,10,10,2,1,0,0,1,4,1,740.8,2025-01-12 09:48:12,2025-05-10 06:12:59,/case-studies
CL10342,11,11,11,4,0,0,0,0,4,0,425.6,2025-01-05 14:06:01,2025-06-28 05:29:03,/schedule-demo
CL10343,11,11,11,3,2,0,0,0,5,0,424.0,2025-01-05 19:03:35,2025-06-02 21:21:09,/schedule-demo
CL10344,10,10,10,3,0,1,0,0,4,0,446.7,2025-01-10 11:49:23,2025-06-26 10:23:18,/schedule-demo
CL10345,9,9,9,0,0,0,0,0,0,0,537.0,2025-02-05 08:16:28,2025-06-23 12:12:02,/services
CL10346,10,10,10,0,1,0,0,0,1,1,532.6,2025-01-03 20:01:08,2025-06-15 07:28:58,/services
CL10347,12,12,12,2,1,1,1,1,6,2,516.2,2025-02-12 07:03:18,2025-06-29 12:15:44,/pricing
CL10348,6,6,6,1,0,0,0,0,1,0,473.8,2025-01-17 09:44:40,2025-06-08 01:41:15,/services
CL10349,6,6,6,0,0,0,0,0,0,2,628.3,2025-01-10 14:52:02,2025-06-22 19:43:37,/
CL10350,12,12,12,0,2,0,0,0,2,1,492.8,2025-01-03 02:11:00,2025-06-16 18:51:41,/services
CL10351,7,7,7,1,1,2,0,0,4,1,391.7,2025-03-17 13:15:44,2025-05-05 16:15:20,/events/webinar
CL10352,15,15,15,0,0,1,0,0,1,1,597.8,2025-01-17 17:00:26,2025-05-20 16:45:22,/
CL10353,11,11,11,1,0,0,0,0,1,1,523.5,2025-01-19 16:25:46,2025-06-24 02:42:47,/contact
CL10354,9,9,9,3,0,0,0,0,3,1,617.1,2025-01-02 14:31:36,2025-06-15 15:48:53,/schedule-demo
CL10355,10,10,10,2,0,1,1,0,4,1,504.6,2025-02-07 20:34:48,2025-06-18 21:54:02,/services
CL10356,10,10,10,2,1,0,0,0,3,1,478.9,2025-01-16 16:33:26,2025-06-23 10:41:43,/services
CL10357,9,9,9,1,0,0,0,2,3,1,412.1,2025-01-05 01:22:51,2025-06-25 12:53:45,/case-studies
CL10358,12,12,12,2,1,0,0,0,3,1,406.7,2025-01-13 23:51:28,2025-06-25 21:33:19,/services
CL10359,7,7,7,2,0,0,0,0,2,2,531.6,2025-02-21 15:10:15,2025-06-11 22:13:19,/services
CL10360,9,9,9,0,0,0,0,1,1,0,595.3,2025-01-13 09:14:22,2025-06-20 02:30:41,/services
CL10361,11,11,11,5,1,0,0,0,6,0,518.3,2025-01-31 09:54:41,2025-06-09 10:01:20,/schedule-demo
CL10362,6,6,6,2,2,0,0,0,4,1,483.2,2025-02-11 17:32:08,2025-06-21 05:40:58,/ai-assistant
CL10363,7,7,7,3,1,0,0,0,4,0,433.0,2025-01-05 19:45:13,2025-05-26 15:00:40,/schedule-demo
CL10364,12,12,12,3,1,0,0,0,4,1,513.9,2025-01-30 04:37:23,2025-06-24 08:48:41,/pricing
CL10365,8,8,8,1,1,0,0,0,2,0,458.5,2025-01-28 09:29:36,2025-05-27 11:38:56,/
CL10366,9,9,9,0,1,0,0,0,1,0,475.8,2025-01-08 13:15:26,2025-06-29 03:25:51,/services
CL10367,11,11,11,0,2,0,0,0,2,1,415.0,2025-01-29 23:46:49,2025-06-09 12:01:17,/pricing
CL10368,8,8,8,0,1,2,0,0,3,0,493.0,2025-01-14 09:30:54,2025-05-15 22:45:34,/events/webinar
CL10369,9,9,9,0,0,0,0,0,0,0,451.7,2025-01-13 21:16:03,2025-04-16 10:28:33,/
CL10370,9,9,9,1,2,0,0,0,3,0,485.8,2025-01-01 22:23:38,2025-06-19 00:02:43,/services
CL10371,5,5,5,0,0,0,0,0,0,0,594.4,2025-01-14 07:36:48,2025-04-18 12:28:11,/services
CL10372,14,14,14,1,3,0,0,0,4,0,418.8,2025-01-01 18:18:29,2025-06-27 03:11:01,/services
CL10373,8,8,8,0,0,1,0,0,1,1,711.8,2025-01-24 01:51:34,2025-06-27 21:36:19,/
CL10374,10,10,10,0,1,1,1,0,3,3,559.7,2025-01-07 10:38:01,2025-06-13 22:06:53,/services
CL10375,8,8,8,0,2,0,0,0,2,1,377.5,2025-01-22 20:38:06,2025-06-05 03:40:41,/
CL10376,7,7,7,4,0,0,0,0,4,1,767.9,2025-03-07 22:25:33,2025-05-31 22:17:32,/schedule-demo
CL10377,17,17,17,0,1,0,0,0,1,1,543.8,2025-01-21 09:54:18,2025-06-29 07:56:57,/
CL10378,5,5,5,0,1,0,0,0,1,0,417.2,2025-03-26 14:47:00,2025-06-12 14:27:01,/pricing
CL10379,7,7,7,1,0,0,1,0,2,0,511.9,2025-01-05 00:35:07,2025-05-23 01:54:54,/contact
CL10380,13,13,13,5,0,0,0,0,5,1,587.1,2025-01-16 08:31:53,2025-06-19 17:52:46,/schedule-demo
CL10381,10,10,10,0,1,0,0,0,1,0,427.8,2025-01-24 15:00:09,2025-06-29 13:30:20,/pricing
CL10382,8,8,8,1,0,0,0,0,1,0,456.8,2025-01-03 16:13:00,2025-06-20 04:09:48,/
CL10383,2,2,2,0,0,0,0,0,0,0,218.0,2025-01-23 03:30:39,2025-04-10 23:09:03,/pricing
CL10384,12,12,12,1,0,0,0,0,1,1,478.6,2025-01-18 16:01:54,2025-06-28 12:36:20,/
CL10385,7,7,7,0,0,0,0,0,0,1,550.9,2025-01-14 09:28:45,2025-06-05 19:42:25,/
CL10386,12,12,12,1,0,1,0,1,3,0,460.2,2025-01-01 10:17:20,2025-06-24 16:32:50,/
CL10387,9,9,9,2,0,1,1,0,4,0,342.0,2025-01-09 12:24:05,2025-05-12 14:05:57,/schedule-demo
CL10388,15,15,15,1,1,1,0,0,3,2,575.0,2025-01-15 06:06:18,2025-06-05 11:33:30,/
CL10389,7,7,7,0,1,0,0,0,1,2,439.7,2025-02-09 19:28:24,2025-05-27 00:08:57,/
CL10390,6,6,6,0,0,0,0,0,0,0,447.8,2025-01-11 20:21:05,2025-06-10 15:42:33,/services
CL10391,10,10,10,0,0,0,0,0,0,0,342.5,2025-01-14 04:52:32,2025-06-29 20:38:32,/
CL10392,11,11,11,0,1,0,0,0,1,2,649.5,2025-01-28 03:51:39,2025-06-30 13:04:54,/services
CL10393,12,12,12,2,1,0,0,1,4,1,366.4,2025-01-16 14:45:03,2025-06-18 21:59:53,/case-studies
CL10394,6,6,6,2,0,0,0,0,2,0,519.8,2025-03-04 19:41:52,2025-06-04 19:49:13,/schedule-demo
CL10395,6,6,6,1,1,0,0,0,2,1,316.3,2025-01-22 18:44:03,2025-05-30 05:30:41,/contact
CL10396,10,10,10,3,1,0,1,0,5,0,409.0,2025-01-14 15:00:25,2025-06-07 22:58:50,/schedule-demo
CL10397,10,10,10,2,0,0,0,0,2,0,463.1,2025-01-08 02:48:05,2025-06-08 18:49:25,/pricing
CL10398,9,9,9,4,2,0,0,0,6,0,365.9,2025-01-08 09:14:58,2025-06-26 10:28:50,/schedule-demo
CL10399,9,9,9,1,1,0,0,0,2,0,336.7,2025-01-27 13:05:02,2025-06-04 12:50:38,/services
CL10400,13,13,13,0,2,1,0,0,3,0,488.5,2025-01-09 21:31:14,2025-06-24 15:24:22,/services
CL10401,18,18,18,1,1,0,0,1,3,1,445.9,2025-01-06 00:07:00,2025-06-20 00:54:53,/services
CL10402,6,6,6,0,1,1,0,0,2,0,557.0,2025-01-30 15:28:05,2025-06-24 00:52:08,/
CL10403,6,6,6,3,0,0,0,0,3,0,291.7,2025-01-28 21:31:37,2025-06-26 23:01:04,/schedule-demo
CL10404,8,8,8,3,0,0,0,0,3,0,618.8,2025-01-13 15:37:53,2025-06-19 20:58:52,/schedule-demo
CL10405,6,6,6,0,0,0,0,0,0,0,385.7,2025-01-02 17:48:48,2025-05-11 18:41:13,/contact
CL10406,5,5,5,0,1,2,1,0,4,0,558.4,2025-01-17 04:07:44,2025-06-21 21:33:44,/events/webinar
CL10407,8,8,8,1,0,1,1,1,4,0,449.4,2025-01-09 18:32:13,2025-06-19 16:14:00,/
CL10408,3,3,3,0,0,0,0,0,0,0,319.7,2025-01-07 15:33:30,2025-02-05 00:53:37,/
CL10409,10,10,10,0,1,0,0,0,1,1,544.3,2025-01-12 05:09:27,2025-06-10 19:10:01,/services
CL10410,8,8,8,0,0,0,0,0,0,0,392.0,2025-01-07 10:16:01,2025-06-27 15:16:20,/
CL10411,8,8,8,2,2,1,0,1,6,1,466.8,2025-01-17 07:10:13,2025-05-22 02:47:13,/ai-assistant
CL10412,5,5,5,0,0,0,0,0,0,0,638.4,2025-01-11 00:43:52,2025-06-30 11:43:45,/
CL10413,9,9,9,0,1,0,0,0,1,1,573.6,2025-02-02 16:24:58,2025-06-05 10:15:01,/case-studies
CL10414,10,10,10,1,2,0,0,1,4,1,464.5,2025-01-02 06:40:30,2025-06-24 03:22:16,/ai-assistant
CL10415,10,10,10,0,2,0,0,0,2,0,615.2,2025-01-06 00:41:29,2025-06-26 12:27:39,/
CL10416,12,12,12,3,1,0,2,0,6,0,609.2,2025-01-23 19:45:01,2025-06-28 20:41:13,/schedule-demo
CL10417,12,12,12,2,2,1,0,0,5,0,564.8,2025-01-06 18:01:15,2025-06-30 10:29:47,/services
CL10418,7,7,7,1,1,0,0,0,2,0,387.9,2025-01-31 22:49:23,2025-06-13 13:02:58,/
CL10419,12,12,12,2,1,0,0,0,3,0,449.4,2025-02-06 03:43:52,2025-06-19 09:34:23,/
CL10420,13,13,13,2,1,1,0,1,5,1,449.3,2025-01-02 00:59:32,2025-06-17 21:15:59,/pricing
CL10421,7,7,7,2,0,1,0,0,3,2,501.6,2025-01-01 21:26:56,2025-05-25 00:01:47,/contact
CL10422,7,7,7,4,0,1,0,0,5,0,325.0,2025-01-25 08:52:37,2025-06-23 13:31:07,/schedule-demo
CL10423,4,4,4,0,0,0,0,0,0,0,551.5,2025-03-14 10:19:26,2025-06-26 17:15:46,/services
CL10424,8,8,8,0,1,0,0,0,1,0,402.5,2025-03-06 07:39:07,2025-06-05 13:24:29,/contact
CL10425,8,8,8,1,2,0,0,0,3,0,479.4,2025-01-05 06:15:31,2025-06-28 00:51:12,/
CL10426,6,6,6,1,0,0,0,0,1,0,420.0,2025-03-06 02:48:18,2025-06-05 08:25:44,/services
CL10427,10,10,10,1,0,1,0,0,2,0,344.1,2025-01-11 13:24:19,2025-06-10 06:19:59,/services
CL10428,9,9,9,0,0,0,0,0,0,0,489.4,2025-01-02 15:35:40,2025-06-22 20:35:24,/services
CL10429,8,8,8,1,1,0,0,2,4,0,352.9,2025-01-26 16:17:59,2025-06-23 10:18:46,/pricing
CL10430,9,9,9,3,2,0,0,0,5,0,348.1,2025-01-03 08:30:56,2025-05-05 08:09:49,/schedule-demo
CL10431,13,13,13,1,1,0,0,0,2,1,539.2,2025-01-13 14:48:03,2025-06-19 05:07:33,/pricing
CL10432,11,11,11,2,2,1,0,0,5,1,536.4,2025-01-06 00:48:43,2025-05-27 13:22:40,/ai-assistant
CL10433,7,7,7,0,0,0,0,0,0,0,357.0,2025-01-13 01:53:30,2025-06-23 19:17:12,/contact
CL10434,5,5,5,0,0,0,0,0,0,1,410.8,2025-01-27 10:13:38,2025-06-01 05:29:02,/
CL10435,9,9,9,1,0,1,0,0,2,1,517.3,2025-01-07 20:27:12,2025-06-28 07:43:17,/case-studies
CL10436,12,12,12,1,1,1,0,0,3,2,469.1,2025-01-20 01:41:22,2025-05-23 16:46:52,/pricing
CL10437,5,5,5,0,1,0,0,0,1,0,387.6,2025-01-14 06:28:26,2025-06-16 08:08:55,/
CL10438,8,8,8,0,1,0,0,0,1,1,550.6,2025-01-20 20:12:37,2025-06-27 06:50:07,/
CL10439,6,6,6,0,0,0,0,0,0,0,447.8,2025-01-22 18:24:09,2025-06-23 10:00:59,/
CL10440,12,12,12,1,1,0,0,0,2,0,540.2,2025-01-04 00:42:59,2025-06-03 08:48:42,/pricing
CL10441,10,10,10,0,1,0,0,0,1,1,576.3,2025-01-17 03:49:36,2025-06-28 21:26:24,/
CL10442,11,11,11,1,1,0,0,0,2,1,392.9,2025-01-17 06:40:45,2025-06-10 00:38:59,/
CL10443,16,16,16,6,0,0,0,1,7,1,532.4,2025-01-08 05:16:00,2025-06-17 23:35:20,/schedule-demo
CL10444,4,4,4,0,0,0,0,0,0,0,465.2,2025-01-22 04:27:33,2025-06-19 10:43:06,/services
CL10445,12,12,12,3,1,0,0,0,4,0,439.7,2025-01-11 20:13:42,2025-06-28 09:54:09,/
CL10446,11,11,11,4,1,0,0,0,5,0,412.5,2025-01-21 13:59:49,2025-06-08 15:31:54,/schedule-demo
CL10447,6,6,6,0,1,0,2,0,3,1,784.3,2025-01-13 15:48:12,2025-05-17 11:08:45,/contract/confirm
CL10448,9,9,9,2,2,0,0,0,4,0,394.0,2025-01-09 15:58:11,2025-06-23 17:48:44,/pricing
CL10449,9,9,9,0,0,1,0,0,1,0,332.1,2025-01-07 20:21:53,2025-05-30 09:58:53,/services
CL10450,5,5,5,0,0,0,1,0,1,0,438.6,2025-01-19 22:43:21,2025-06-19 08:26:41,/
CL10451,13,13,13,0,4,0,0,0,4,2,537.8,2025-01-14 20:55:15,2025-06-16 16:01:48,/ai-assistant
CL10452,8,8,8,0,0,0,0,0,0,0,397.1,2025-01-10 18:22:56,2025-06-03 00:47:27,/services
CL10453,12,12,12,2,1,0,0,0,3,2,429.3,2025-02-06 20:01:31,2025-06-13 14:45:56,/
CL10454,6,6,6,0,1,0,0,0,1,1,530.5,2025-03-21 01:21:09,2025-06-30 11:29:04,/services
CL10455,9,9,9,0,1,0,0,0,1,0,474.6,2025-01-20 06:02:24,2025-06-02 06:32:40,/
CL10456,11,11,11,0,0,0,0,0,0,0,424.8,2025-01-12 15:40:19,2025-06-29 23:52:56,/
CL10457,9,9,9,3,1,0,0,1,5,1,523.0,2025-01-03 11:38:17,2025-06-06 10:28:32,/schedule-demo
CL10458,16,16,16,0,1,1,0,0,2,0,457.2,2025-01-04 15:52:50,2025-06-22 00:02:32,/pricing
CL10459,11,11,11,0,4,0,0,0,4,0,449.0,2025-01-03 09:06:21,2025-06-22 15:30:00,/
CL10460,15,15,15,0,2,1,0,0,3,0,443.1,2025-01-01 11:29:08,2025-06-29 07:55:37,/
CL10461,11,11,11,1,1,0,0,0,2,0,421.4,2025-01-18 01:20:46,2025-06-01 06:48:04,/
CL10462,7,7,7,0,0,1,0,0,1,1,499.3,2025-01-21 22:09:44,2025-05-19 10:14:01,/
CL10463,13,13,13,3,2,1,0,0,6,0,420.1,2025-01-08 04:35:50,2025-06-22 03:05:10,/services
CL10464,12,12,12,0,0,1,0,0,1,0,463.9,2025-02-11 01:24:08,2025-06-21 17:49:43,/services
CL10465,10,10,10,1,2,0,0,1,4,1,412.1,2025-01-28 08:46:06,2025-06-22 14:31:15,/contact
CL10466,8,8,8,0,0,0,0,0,0,1,459.2,2025-02-20 19:05:58,2025-06-23 09:43:32,/
CL10467,3,3,3,0,0,0,0,1,1,0,287.0,2025-02-14 09:11:59,2025-06-15 14:51:27,/services
CL10468,15,15,15,1,2,0,0,0,3,2,534.7,2025-01-18 06:27:06,2025-06-29 16:45:43,/services
CL10469,7,7,7,0,0,1,0,0,1,0,540.3,2025-01-07 13:29:26,2025-06-25 11:42:24,/
